Transaction ID,Order ID,Date
FIT56150,56150,30/05/2017 18:42:30
Fit56150,56150,30/05/2017 18:42:40
Fit56151,56151,30/05/2017 18:54:43
Fit56153,56153,30/05/2017 18:59:33
Fit56154,56154,30/05/2017 18:59:39
MFIT56154,56154,30/05/2017 19:00:23
Fit56155,56155,30/05/2017 19:52:35
FIT56158,56158,30/05/2017 19:33:23
Fit56160,56160,30/05/2017 19:35:39
Fit56161,56161,30/05/2017 19:45:35
MFIT56162,56162,30/05/2017 19:48:00
Fit56164,56164,31/05/2017 17:50:09
Fit56167,56167,31/05/2017 17:52:51
FIT56168,56168,30/05/2017 23:08:52
FIT56171,56171,30/05/2017 20:30:52
FIT56172,56172,30/05/2017 20:34:35
FIT56173,56173,30/05/2017 20:35:08
Fit56173,56173,31/05/2017 17:58:41
Fit56175,56175,30/05/2017 20:53:40
Fit56177,56177,30/05/2017 20:55:44
MFIT56182-R1,56182,30/05/2017 22:42:33
FIT56183,56183,30/05/2017 22:43:56
Fit56183,56183,31/05/2017 18:04:35
FIT56184,56184,30/05/2017 22:46:45
Fit56185,56185,30/05/2017 23:04:09
FIT56185,56185,30/05/2017 23:14:34
FIT56185,56185,31/05/2017 08:31:31
Fit56186,56186,30/05/2017 23:10:49
FIT56186,56186,30/05/2017 23:18:24
FIT56187,56187,30/05/2017 23:16:33
Fit56187,56187,30/05/2017 23:16:47
Fit56188,56188,30/05/2017 23:31:44
FIT56190,56190,31/05/2017 00:00:42
Fit56191,56191,31/05/2017 18:11:37
FIT56193,56193,31/05/2017 00:56:33
Fit56193,56193,31/05/2017 00:56:51
Fit56194,56194,31/05/2017 00:59:56
Fit56195,56195,31/05/2017 01:04:35
Fit56196,56196,31/05/2017 01:05:39
FIT56196,56196,31/05/2017 01:05:43
MFIT56198,56198,31/05/2017 01:39:41
Fit56200,56200,31/05/2017 01:47:36
MFIT56201,56201,31/05/2017 01:48:50
FIT56203,56203,31/05/2017 02:24:23
Fit56203,56203,31/05/2017 02:24:33
FIT56203,56203,31/05/2017 02:24:35
FIT56204,56204,31/05/2017 03:47:08
FIT56205,56205,31/05/2017 03:58:37
Fit56205,56205,31/05/2017 03:58:56
MFIT56206,56206,31/05/2017 06:49:01
FIT56207,56207,31/05/2017 06:56:37
Fit56207,56207,31/05/2017 06:56:49
FIT56207,56207,31/05/2017 06:56:59
Fit56207,56207,01/06/2017 12:17:36
FIT56208,56208,31/05/2017 08:11:29
Fit56208,56208,31/05/2017 08:11:39
FIT56211,56211,31/05/2017 08:45:46
Fit56211,56211,31/05/2017 08:46:05
FIT56212,56212,31/05/2017 08:48:43
Fit56212,56212,01/06/2017 13:26:49
Fit56214,56214,31/05/2017 09:21:43
MFIT56214,56214,31/05/2017 09:21:54
Fit56215,56215,31/05/2017 09:21:46
Fit56215,56215,01/06/2017 13:29:32
Fit56216,56216,31/05/2017 09:28:53
MFIT56217,56217,31/05/2017 09:35:58
FIT56219,56219,31/05/2017 09:48:53
Fit56219,56219,01/06/2017 15:44:43
Fit56220,56220,31/05/2017 10:36:45
Fit56220,56220,31/05/2017 15:25:40
Fit56220,56220,01/06/2017 15:52:01
FIT56221,56221,31/05/2017 10:47:28
FIT56222,56222,31/05/2017 11:00:46
FIT56223,56223,31/05/2017 11:16:57
Fit56223,56223,31/05/2017 15:33:45
Fit56224,56224,31/05/2017 11:36:31
FIT56224,56224,31/05/2017 11:37:58
FIT56225,56225,31/05/2017 11:51:01
Fit56225,56225,31/05/2017 15:40:35
FIT56227,56227,31/05/2017 12:03:59
Fit56228,56228,01/06/2017 19:19:31
Fit56230,56230,31/05/2017 12:05:33
FIT56231,56231,31/05/2017 12:06:14
Fit56231,56231,01/06/2017 20:19:04
FIT56233,56233,31/05/2017 12:12:33
FIT56234,56234,31/05/2017 12:14:14
FIT56235,56235,31/05/2017 12:15:42
Fit56235,56235,31/05/2017 12:15:54
Fit56238,56238,31/05/2017 12:38:55
FIT56241,56241,31/05/2017 12:52:39
Fit56241,56241,31/05/2017 12:52:49
Fit56241,56241,31/05/2017 16:26:33
MFIT56244-R1,56244,31/05/2017 12:58:50
MFIT56244-R3,56244,31/05/2017 12:59:24
Fit56248,56248,31/05/2017 13:11:32
Fit56250,56250,31/05/2017 13:15:39
MFIT56252-R1,56252,31/05/2017 13:38:07
FIT56253,56253,31/05/2017 13:37:30
FIT56254,56254,31/05/2017 13:42:24
FIT56258,56258,31/05/2017 14:18:30
Fit56258,56258,31/05/2017 14:18:42
FIT56259,56259,31/05/2017 14:22:01
FIT56260,56260,31/05/2017 14:22:31
FIT56261,56261,31/05/2017 14:26:50
FIT56262,56262,31/05/2017 14:28:47
Fit56263,56263,31/05/2017 14:29:49
FIT56264,56264,31/05/2017 14:32:33
Fit56264,56264,31/05/2017 14:39:38
Fit56264,56264,03/06/2017 13:30:41
FIT56265,56265,31/05/2017 14:36:38
FIT56266,56266,31/05/2017 16:41:36
Fit56267,56267,03/06/2017 14:07:33
Fit56268,56268,31/05/2017 14:40:34
Fit56269,56269,03/06/2017 14:44:35
Fit56271,56271,31/05/2017 14:46:40
FIT56271,56271,31/05/2017 14:46:50
Fit56271,56271,03/06/2017 19:16:33
MFIT56272,56272,31/05/2017 14:49:32
Fit56273,56273,03/06/2017 19:17:49
Fit56273,56273,03/06/2017 19:35:50
FIT56274,56274,31/05/2017 14:50:44
Fit56276,56276,03/06/2017 19:35:39
Fit56279,56279,31/05/2017 15:07:49
MFIT56279,56279,31/05/2017 15:08:10
FIT56280,56280,31/05/2017 15:13:12
FIT56281,56281,31/05/2017 15:22:22
Fit56282,56282,05/06/2017 14:13:45
Fit56283,56283,31/05/2017 15:26:49
Fit56284,56284,31/05/2017 17:26:42
Fit56286,56286,31/05/2017 15:45:44
MFIT56286,56286,31/05/2017 15:46:27
FIT56287,56287,31/05/2017 16:16:25
FIT56288,56288,31/05/2017 16:08:04
Fit56290,56290,31/05/2017 16:13:39
Fit56290,56290,31/05/2017 16:50:42
FIT56291,56291,31/05/2017 16:18:29
Fit56291,56291,31/05/2017 16:18:40
Fit56292,56292,05/06/2017 18:41:37
Fit56293,56293,06/06/2017 11:55:36
FIT56295,56295,31/05/2017 16:26:19
MFIT56296,56296,31/05/2017 16:37:50
MFIT56297,56297,31/05/2017 16:41:19
Fit56297,56297,06/06/2017 15:17:48
Fit56299,56299,31/05/2017 16:46:38
Fit56299,56299,31/05/2017 17:34:39
Fit56299,56299,06/06/2017 15:19:35
MFIT56300,56300,31/05/2017 16:49:09
FIT56301,56301,31/05/2017 16:50:04
Fit56302,56302,31/05/2017 16:54:34
Fit56304,56304,31/05/2017 17:01:30
MFIT56305,56305,31/05/2017 17:04:19
Fit56306,56306,31/05/2017 17:07:42
MFIT56306,56306,31/05/2017 17:14:02
Fit56307,56307,06/06/2017 16:19:46
FIT56308,56308,31/05/2017 17:10:18
Fit56309,56309,31/05/2017 17:22:48
Fit56309,56309,06/06/2017 16:33:33
FIT56312,56312,31/05/2017 17:15:44
Fit56312,56312,06/06/2017 17:24:48
Fit56313,56313,31/05/2017 17:20:51
Fit56315,56315,06/06/2017 17:51:39
FIT56317,56317,31/05/2017 17:39:57
FIT56319,56319,31/05/2017 17:46:41
Fit56320,56320,06/06/2017 18:05:42
Fit56321,56321,31/05/2017 17:58:46
MFIT56321-R1,56321,31/05/2017 17:58:57
Fit56321,56321,06/06/2017 18:09:44
FIT56322,56322,31/05/2017 18:07:27
Fit56322,56322,31/05/2017 18:07:38
Fit56323,56323,31/05/2017 18:09:37
Fit56324,56324,31/05/2017 18:16:34
Fit56325,56325,31/05/2017 18:39:41
Fit56326,56326,07/06/2017 12:38:38
MFIT56328,56328,31/05/2017 18:46:38
Fit56330,56330,31/05/2017 18:59:40
MFIT56330,56330,31/05/2017 19:00:33
Fit56331,56331,31/05/2017 19:21:35
MFIT56331,56331,31/05/2017 19:21:53
Fit56331,56331,07/06/2017 15:33:41
Fit56332,56332,31/05/2017 20:07:46
Fit56332,56332,07/06/2017 15:36:36
FIT56335,56335,31/05/2017 19:41:54
Fit56335,56335,07/06/2017 15:44:44
Fit56336,56336,31/05/2017 19:55:43
FIT56337,56337,31/05/2017 19:57:01
Fit56338,56338,31/05/2017 20:03:32
MFIT56339,56339,31/05/2017 20:06:39
Fit56341,56341,31/05/2017 20:37:41
Fit56341,56341,07/06/2017 16:43:56
Fit56342,56342,31/05/2017 20:38:35
Fit56345,56345,31/05/2017 20:44:42
Fit56346,56346,31/05/2017 20:24:41
Fit56346,56346,07/06/2017 17:34:43
Fit56349,56349,31/05/2017 20:26:41
MFIT56351-R1,56351,31/05/2017 20:31:26
Fit56351,56351,07/06/2017 18:05:34
Fit56352,56352,31/05/2017 20:31:32
Fit56352,56352,07/06/2017 18:08:54
Fit56353,56353,31/05/2017 20:35:34
MFIT56353,56353,31/05/2017 20:36:13
Fit56354,56354,31/05/2017 20:36:37
FIT56354,56354,31/05/2017 20:37:34
Fit56356,56356,31/05/2017 20:45:38
Fit56357,56357,01/06/2017 15:19:01
MFIT56358,56358,31/05/2017 23:12:43
Fit56359,56359,31/05/2017 20:53:47
Fit56361,56361,01/06/2017 15:19:49
FIT56362,56362,31/05/2017 21:03:49
Fit56362,56362,07/06/2017 18:58:31
Fit56365,56365,31/05/2017 21:10:39
FIT56366,56366,31/05/2017 21:17:10
Fit56369,56369,31/05/2017 21:45:43
Fit56370,56370,01/06/2017 15:51:48
Fit56371,56371,07/06/2017 20:08:33
FIT56373,56373,31/05/2017 21:57:11
MFIT56374,56374,31/05/2017 22:16:13
FIT56375,56375,31/05/2017 22:19:34
Fit56375,56375,31/05/2017 22:19:48
MFIT56376,56376,31/05/2017 22:28:34
Fit56376,56376,08/06/2017 12:30:53
FIT56377,56377,31/05/2017 22:34:12
MFIT56378,56378,31/05/2017 22:38:15
Fit56379,56379,31/05/2017 22:37:37
FIT56379,56379,31/05/2017 22:37:59
MFIT56380,56380,31/05/2017 22:45:29
MFIT56382,56382,31/05/2017 23:05:31
Fit56382,56382,08/06/2017 15:01:35
MFIT56383,56383,31/05/2017 23:21:21
Fit56383,56383,08/06/2017 15:07:38
Fit56384,56384,31/05/2017 23:32:35
MFIT56384,56384,31/05/2017 23:33:06
FIT56385,56385,31/05/2017 23:34:04
MFIT56386,56386,31/05/2017 23:40:18
MFIT56386,56386,31/05/2017 23:45:03
FIT56388,56388,31/05/2017 23:42:21
Fit56389,56389,31/05/2017 23:44:36
Fit56391,56391,01/06/2017 00:03:43
Fit56391,56391,08/06/2017 16:32:38
Fit56393,56393,01/06/2017 05:18:44
Fit56393,56393,08/06/2017 16:57:33
Fit56394,56394,01/06/2017 13:21:39
Fit56395,56395,01/06/2017 05:59:40
MFIT56395,56395,01/06/2017 06:27:32
Fit56395,56395,01/06/2017 09:38:24
Fit56396,56396,01/06/2017 06:35:32
MFIT56396,56396,01/06/2017 06:35:58
Fit56396,56396,08/06/2017 18:19:42
FIT56397,56397,01/06/2017 06:52:19
Fit56398,56398,01/06/2017 07:58:44
MFIT56398,56398,01/06/2017 07:59:27
MFIT56398,56398,01/06/2017 08:01:45
FIT56399,56399,01/06/2017 08:14:26
Fit56399,56399,01/06/2017 08:14:36
Fit56401,56401,01/06/2017 08:52:50
Fit56402,56402,01/06/2017 09:45:33
Fit56402,56402,01/06/2017 13:26:48
Fit56404,56404,01/06/2017 10:59:42
MFIT56404,56404,01/06/2017 11:02:06
Fit56404,56404,09/06/2017 04:00:44
Fit56406,56406,01/06/2017 11:29:47
Fit56406,56406,09/06/2017 04:15:31
Fit56407,56407,01/06/2017 13:48:46
FIT56408,56408,01/06/2017 11:57:05
Fit56408,56408,01/06/2017 13:51:36
Fit56408,56408,09/06/2017 04:19:33
FIT56409,56409,01/06/2017 14:03:10
Fit56410,56410,01/06/2017 13:52:48
FIT56413,56413,01/06/2017 12:18:16
FIT56414,56414,01/06/2017 12:24:48
Fit56418,56418,01/06/2017 13:59:47
Fit56419,56419,09/06/2017 13:27:48
Fit56423,56423,09/06/2017 17:17:31
Fit56425,56425,09/06/2017 18:02:59
MFIT56426-R1,56426,01/06/2017 12:59:18
MFIT56426-R1,56426,01/06/2017 13:00:52
Fit56427,56427,01/06/2017 13:05:42
Fit56428,56428,01/06/2017 13:07:55
Fit56428,56428,09/06/2017 18:35:44
Fit56431,56431,01/06/2017 13:45:32
Fit56431,56431,01/06/2017 14:46:42
FIT56433,56433,01/06/2017 14:05:30
Fit56433,56433,09/06/2017 19:09:35
FIT56435,56435,01/06/2017 14:17:48
Fit56435,56435,10/06/2017 03:05:46
FIT56436,56436,01/06/2017 14:19:14
Fit56436,56436,01/06/2017 14:50:00
Fit56436,56436,10/06/2017 15:56:56
Fit56437,56437,11/06/2017 10:47:58
Fit56438,56438,01/06/2017 15:03:37
Fit56440,56440,01/06/2017 14:36:33
Fit56441,56441,01/06/2017 14:36:44
Fit56441,56441,12/06/2017 12:15:40
Fit56442,56442,01/06/2017 14:41:31
Fit56443,56443,01/06/2017 15:01:36
FIT56443,56443,01/06/2017 15:10:38
Fit56444,56444,01/06/2017 15:07:41
Fit56445,56445,01/06/2017 15:08:36
Fit56446,56446,12/06/2017 13:49:33
Fit56448,56448,01/06/2017 15:11:38
Fit56449,56449,01/06/2017 15:11:52
Fit56449,56449,12/06/2017 14:07:46
FIT56450,56450,01/06/2017 15:15:49
Fit56452,56452,01/06/2017 15:25:36
FIT56452,56452,12/06/2017 06:18:49
Fit56453,56453,01/06/2017 15:31:43
Fit56453,56453,01/06/2017 17:13:34
Fit56453,56453,02/06/2017 11:31:19
Fit56454,56454,01/06/2017 20:00:05
Fit56454,56454,01/06/2017 20:42:02
FIT56455,56455,01/06/2017 15:38:02
Fit56458,56458,12/06/2017 14:30:40
FIT56459,56459,01/06/2017 15:53:27
Fit56459,56459,01/06/2017 15:53:51
Fit56462,56462,01/06/2017 16:41:32
Fit56462,56462,12/06/2017 17:01:43
Fit56463,56463,01/06/2017 16:08:46
MFIT56465,56465,01/06/2017 16:13:12
FIT56467,56467,01/06/2017 17:21:48
FIT56468,56468,01/06/2017 16:45:17
MFIT56471-R1,56471,01/06/2017 17:01:24
FIT56473,56473,01/06/2017 17:01:39
Fit56475,56475,01/06/2017 17:11:31
Fit56475,56475,13/06/2017 12:21:44
FIT56476,56476,01/06/2017 17:20:51
Fit56479,56479,05/06/2017 13:27:32
Fit56479,56479,13/06/2017 13:55:42
Fit56481,56481,01/06/2017 17:45:34
FIT56482,56482,01/06/2017 17:55:07
FIT56483,56483,01/06/2017 18:05:20
Fit56484,56484,01/06/2017 18:06:32
Fit56484,56484,02/06/2017 15:19:41
Fit56484,56484,13/06/2017 14:11:42
FIT56485,56485,01/06/2017 18:07:42
FIT56487,56487,01/06/2017 22:22:30
Fit56488,56488,01/06/2017 18:14:48
FIT56489,56489,01/06/2017 18:28:19
FIT56492,56492,01/06/2017 18:41:51
Fit56494,56494,02/06/2017 15:30:49
Fit56495,56495,01/06/2017 19:14:43
MFIT56495,56495,01/06/2017 19:15:05
MFIT56495,56495,01/06/2017 19:15:27
MFIT56495,56495,01/06/2017 19:16:17
FIT56498,56498,01/06/2017 19:34:47
FIT56498,56498,02/06/2017 09:15:42
Fit56499,56499,01/06/2017 19:38:47
Fit56500,56500,01/06/2017 19:46:39
FIT56501,56501,01/06/2017 19:50:19
Fit56502,56502,01/06/2017 19:52:43
Fit56503,56503,01/06/2017 19:55:34
Fit56504,56504,13/06/2017 15:11:33
Fit56507,56507,02/06/2017 15:47:47
FIT56509,56509,01/06/2017 20:31:21
FIT56511,56511,01/06/2017 20:45:37
Fit56513,56513,13/06/2017 17:08:33
FIT56516,56516,01/06/2017 20:49:56
FIT56516,56516,01/06/2017 20:53:12
FIT56517,56517,01/06/2017 20:51:46
Fit56519,56519,13/06/2017 17:44:42
Fit56522,56522,01/06/2017 21:30:41
FIT56522,56522,01/06/2017 21:31:08
Fit56523,56523,01/06/2017 21:43:43
FIT56523,56523,01/06/2017 21:44:27
FIT56524,56524,01/06/2017 21:51:33
Fit56525,56525,01/06/2017 22:00:04
Fit56527,56527,01/06/2017 22:01:44
MFIT56528,56528,01/06/2017 22:13:05
Fit56528,56528,02/06/2017 16:04:34
Fit56530,56530,01/06/2017 22:17:39
Fit56531,56531,01/06/2017 22:18:51
Fit56531,56531,02/06/2017 16:44:53
Fit56531,56531,14/06/2017 12:26:47
FIT56532,56532,01/06/2017 22:20:01
Fit56532,56532,02/06/2017 16:44:49
FIT56533,56533,01/06/2017 22:20:42
FIT56533,56533,01/06/2017 22:21:20
Fit56535,56535,14/06/2017 13:45:45
MFIT56536-R3,56536,01/06/2017 22:46:51
Fit56537,56537,14/06/2017 13:54:41
Fit56538,56538,01/06/2017 22:52:40
Fit56539,56539,01/06/2017 22:58:59
Fit56539,56539,14/06/2017 13:59:38
Fit56540,56540,01/06/2017 23:01:53
MFIT56540,56540,01/06/2017 23:02:05
FIT56541,56541,04/06/2017 17:07:01
FIT56543,56543,01/06/2017 23:42:20
FIT56544,56544,02/06/2017 00:04:20
Fit56545,56545,02/06/2017 00:08:43
Fit56546,56546,02/06/2017 00:18:49
Fit56546,56546,02/06/2017 12:43:34
Fit56546,56546,15/06/2017 15:14:35
FIT56548,56548,02/06/2017 00:44:14
Fit56548,56548,15/06/2017 15:39:45
FIT56549,56549,02/06/2017 00:46:17
Fit56550,56550,02/06/2017 13:21:36
Fit56552,56552,02/06/2017 03:19:12
Fit56552,56552,02/06/2017 14:16:53
FIT56553,56553,02/06/2017 06:21:23
Fit56555,56555,02/06/2017 08:20:40
Fit56555,56555,02/06/2017 14:20:47
Fit56555,56555,15/06/2017 16:43:33
Fit56556,56556,02/06/2017 08:36:36
Fit56556,56556,02/06/2017 14:25:33
Fit56557,56557,02/06/2017 09:37:59
FIT56557,56557,06/06/2017 15:00:56
MFIT56560,56560,02/06/2017 10:24:43
Fit56560,56560,02/06/2017 10:25:00
FIT56562,56562,02/06/2017 10:46:46
Fit56563,56563,02/06/2017 11:03:38
FIT56563,56563,02/06/2017 12:18:17
Fit56564,56564,02/06/2017 11:14:03
Fit56565,56565,16/06/2017 17:30:21
FIT56566,56566,02/06/2017 11:50:10
FIT56567,56567,02/06/2017 11:59:35
Fit56567,56567,02/06/2017 11:59:43
Fit56567,56567,17/06/2017 01:45:42
Fit56568,56568,02/06/2017 12:01:45
MFIT56568,56568,02/06/2017 12:02:43
Fit56568,56568,17/06/2017 10:16:54
Fit56569,56569,17/06/2017 10:17:40
Fit56570,56570,17/06/2017 10:22:51
MFIT56571,56571,02/06/2017 12:16:00
Fit56572,56572,02/06/2017 12:17:50
Fit56572,56572,02/06/2017 12:17:53
Fit56574,56574,17/06/2017 10:36:50
FIT56575,56575,05/06/2017 12:05:14
Fit56576,56576,17/06/2017 10:39:35
Fit56579,56579,17/06/2017 12:25:43
Fit56581,56581,17/06/2017 13:32:39
Fit56583,56583,02/06/2017 14:10:49
Fit56583,56583,17/06/2017 13:34:51
FIT56586,56586,02/06/2017 14:27:00
Fit56586,56586,17/06/2017 13:59:51
FIT56587,56587,02/06/2017 14:28:47
Fit56587,56587,02/06/2017 14:29:04
FIT56588,56588,02/06/2017 14:30:34
Fit56589,56589,02/06/2017 14:33:44
Fit56589,56589,17/06/2017 14:06:32
Fit56590,56590,17/06/2017 14:08:40
Fit56591,56591,02/06/2017 17:27:37
MFIT56592,56592,02/06/2017 15:08:06
Fit56592,56592,17/06/2017 14:40:47
Fit56594,56594,17/06/2017 14:51:50
FIT56595,56595,02/06/2017 15:55:44
Fit56596,56596,02/06/2017 16:09:52
Fit56596,56596,17/06/2017 14:59:32
Fit56597,56597,17/06/2017 15:00:54
Fit56598,56598,17/06/2017 15:01:58
MFIT56599-R1,56599,02/06/2017 16:24:27
MFIT56600,56600,02/06/2017 16:27:52
Fit56600,56600,17/06/2017 15:07:49
Fit56601,56601,17/06/2017 15:10:33
FIT56602,56602,02/06/2017 16:55:32
Fit56602,56602,02/06/2017 16:55:41
FIT56603,56603,02/06/2017 17:10:51
FIT56603,56603,02/06/2017 17:11:30
FIT56605,56605,02/06/2017 17:12:08
Fit56607,56607,17/06/2017 15:30:41
FIT56608,56608,02/06/2017 17:22:18
Fit56608,56608,17/06/2017 15:33:46
Fit56610,56610,02/06/2017 17:33:39
Fit56611,56611,02/06/2017 18:08:47
FIT56614,56614,02/06/2017 17:54:04
Fit56614,56614,17/06/2017 16:03:57
Fit56615,56615,02/06/2017 18:00:32
FIT56615,56615,02/06/2017 18:02:39
FIT56617,56617,02/06/2017 18:08:49
Fit56618,56618,17/06/2017 16:11:51
Fit56619,56619,17/06/2017 16:14:36
FIT56621,56621,02/06/2017 18:27:17
FIT56622,56622,02/06/2017 18:28:12
Fit56622,56622,17/06/2017 17:03:31
FIT56624,56624,02/06/2017 18:29:13
FIT56626,56626,02/06/2017 18:33:49
FIT56627,56627,02/06/2017 18:40:02
FIT56628,56628,02/06/2017 18:40:13
FIT56628,56628,02/06/2017 18:41:18
Fit56628,56628,02/06/2017 18:52:42
MFIT56629,56629,02/06/2017 18:48:59
Fit56629,56629,17/06/2017 18:50:57
FIT56630,56630,02/06/2017 18:59:25
Fit56630,56630,02/06/2017 18:59:39
Fit56631,56631,02/06/2017 19:27:43
Fit56631,56631,17/06/2017 18:54:10
FIT56632,56632,02/06/2017 19:03:47
Fit56633,56633,02/06/2017 19:28:34
Fit56633,56633,17/06/2017 18:56:38
FIT56634,56634,02/06/2017 19:23:55
Fit56638,56638,02/06/2017 19:52:45
Fit56640,56640,02/06/2017 19:41:35
Fit56640,56640,17/06/2017 19:08:33
Fit56641,56641,02/06/2017 19:45:38
FIT56641,56641,02/06/2017 19:45:44
Fit56642,56642,02/06/2017 19:45:41
FIT56643,56643,02/06/2017 19:47:32
Fit56644,56644,02/06/2017 19:47:37
Fit56645,56645,02/06/2017 19:54:49
FIT56645,56645,02/06/2017 19:56:01
Fit56646,56646,02/06/2017 19:59:37
FIT56646,56646,02/06/2017 20:00:18
FIT56648,56648,02/06/2017 20:46:25
Fit56649,56649,02/06/2017 20:50:41
FIT56649,56649,02/06/2017 20:52:57
Fit56650,56650,02/06/2017 21:06:32
Fit56650,56650,03/06/2017 15:36:33
MFIT56651-R1,56651,02/06/2017 21:13:48
FIT56652,56652,02/06/2017 21:31:50
Fit56654,56654,02/06/2017 21:53:36
MFIT56656-R7,56656,02/06/2017 22:39:00
Fit56656,56656,19/06/2017 10:17:45
MFIT56657,56657,02/06/2017 22:36:01
FIT56658,56658,02/06/2017 22:46:08
Fit56661,56661,19/06/2017 10:29:47
Fit56662,56662,03/06/2017 16:01:55
Fit56662,56662,19/06/2017 12:45:47
FIT56663,56663,03/06/2017 00:09:21
Fit56663,56663,03/06/2017 12:05:39
FIT56664,56664,03/06/2017 00:13:15
FIT56665,56665,03/06/2017 00:12:01
Fit56667,56667,03/06/2017 00:21:36
Fit56668,56668,03/06/2017 00:52:39
Fit56669,56669,03/06/2017 02:01:34
Fit56670,56670,03/06/2017 02:49:47
Fit56670,56670,19/06/2017 13:49:50
Fit56671,56671,03/06/2017 06:08:32
FIT56671,56671,03/06/2017 06:09:00
Fit56672,56672,03/06/2017 06:48:10
Fit56672,56672,03/06/2017 14:33:42
Fit56673,56673,03/06/2017 07:01:58
Fit56674,56674,03/06/2017 07:06:38
MFIT56675,56675,03/06/2017 07:29:08
MFIT56676-R1,56676,03/06/2017 08:32:01
Fit56679,56679,19/06/2017 15:33:34
Fit56681,56681,03/06/2017 10:01:31
Fit56683,56683,19/06/2017 15:39:45
Fit56684,56684,03/06/2017 10:04:48
Fit56685,56685,03/06/2017 10:04:48
Fit56687,56687,03/06/2017 10:09:45
Fit56688,56688,03/06/2017 14:44:36
MFIT56689,56689,03/06/2017 10:37:18
FIT56690,56690,03/06/2017 10:51:56
FIT56691,56691,03/06/2017 11:04:13
Fit56692,56692,03/06/2017 10:56:48
FIT56694,56694,03/06/2017 11:13:07
Fit56696,56696,19/06/2017 19:29:35
FIT56698,56698,03/06/2017 11:26:49
FIT56702,56702,03/06/2017 12:04:19
Fit56704,56704,03/06/2017 12:11:42
MFIT56705,56705,03/06/2017 12:20:34
Fit56708,56708,03/06/2017 12:25:36
FIT56709,56709,03/06/2017 12:31:31
FIT56710,56710,03/06/2017 12:35:07
FIT56711,56711,03/06/2017 12:35:16
Fit56714,56714,19/06/2017 20:25:47
FIT56716,56716,03/06/2017 12:55:18
FIT56719,56719,03/06/2017 13:05:53
FIT56720,56720,03/06/2017 13:19:03
Fit56720,56720,03/06/2017 14:53:45
Fit56720,56720,19/06/2017 21:54:56
Fit56723,56723,03/06/2017 15:09:36
Fit56723,56723,19/06/2017 22:37:36
FIT56726,56726,03/06/2017 13:53:59
Fit56728,56728,03/06/2017 14:35:41
FIT56729,56729,03/06/2017 14:40:02
Fit56730,56730,20/06/2017 15:32:47
Fit56731,56731,03/06/2017 15:29:47
Fit56734,56734,03/06/2017 15:32:50
Fit56735,56735,03/06/2017 15:22:11
Fit56735,56735,03/06/2017 15:32:39
Fit56737,56737,03/06/2017 15:22:43
Fit56737,56737,03/06/2017 15:31:35
Fit56739,56739,03/06/2017 16:03:44
Fit56743,56743,03/06/2017 16:04:41
Fit56744,56744,03/06/2017 16:11:47
Fit56745,56745,03/06/2017 15:55:49
Fit56745,56745,20/06/2017 18:42:31
FIT56746,56746,05/06/2017 10:22:11
Fit56747,56747,03/06/2017 16:02:31
Fit56747,56747,20/06/2017 18:50:47
MFIT56748-R2,56748,03/06/2017 16:03:17
MFIT56750,56750,03/06/2017 16:10:16
Fit56751,56751,20/06/2017 20:03:46
Fit56752,56752,03/06/2017 16:12:55
Fit56753,56753,03/06/2017 16:19:47
MFIT56754,56754,03/06/2017 16:20:29
FIT56758,56758,03/06/2017 16:48:10
Fit56759,56759,03/06/2017 16:54:47
Fit56759,56759,21/06/2017 15:21:46
Fit56760,56760,03/06/2017 17:36:44
FIT56761,56761,03/06/2017 17:22:51
Fit56763,56763,03/06/2017 18:09:32
Fit56766,56766,21/06/2017 16:36:37
Fit56767,56767,21/06/2017 17:24:36
FIT56768,56768,03/06/2017 18:51:40
Fit56768,56768,03/06/2017 18:51:52
FIT56769,56769,03/06/2017 18:53:12
Fit56770,56770,03/06/2017 18:53:37
FIT56770,56770,03/06/2017 18:58:44
FIT56771,56771,03/06/2017 19:16:18
Fit56772,56772,03/06/2017 19:18:31
MFIT56773,56773,03/06/2017 19:19:41
Fit56773,56773,03/06/2017 19:19:44
Fit56773,56773,03/06/2017 19:26:40
Fit56774,56774,03/06/2017 19:44:39
Fit56775,56775,03/06/2017 19:46:38
FIT56775,56775,03/06/2017 19:50:06
Fit56775,56775,05/06/2017 15:18:46
FIT56777,56777,03/06/2017 19:53:19
Fit56777,56777,21/06/2017 19:58:43
FIT56778,56778,03/06/2017 20:14:14
FIT56778,56778,03/06/2017 20:18:10
MFIT56779,56779,03/06/2017 20:22:52
FIT56780,56780,03/06/2017 20:31:53
FIT56785,56785,03/06/2017 21:15:34
FIT56786,56786,03/06/2017 21:16:57
Fit56789,56789,03/06/2017 21:20:46
FIT56790,56790,03/06/2017 21:23:39
MFIT56791,56791,03/06/2017 21:25:59
FIT56792,56792,03/06/2017 21:35:47
Fit56793,56793,03/06/2017 23:13:47
FIT56793,56793,03/06/2017 23:14:48
FIT56795,56795,04/06/2017 00:16:32
Fit56795,56795,04/06/2017 00:16:38
Fit56795,56795,21/06/2017 20:52:41
Fit56796,56796,04/06/2017 01:33:37
FIT56798,56798,04/06/2017 02:53:12
Fit56798,56798,06/06/2017 17:27:38
FIT56799,56799,04/06/2017 08:37:45
Fit56799,56799,04/06/2017 08:37:54
FIT56799,56799,04/06/2017 08:38:05
FIT56799,56799,04/06/2017 08:38:23
